state_name,state_abbr,county_name,state_fips,county_fips,year,unemployment_rate,income,population,income_per_capita
Pennsylvania,PA,Clinton,42,035,2022,5.0,1748101.0,37873.0,46157.0
Pennsylvania,PA,Clinton,42,035,2023,4.3,1819121.0,37852.0,48059.0
Pennsylvania,PA,Clinton,42,035,2024,4.2,1876672.0,37865.0,49562.0
Pennsylvania,PA,Columbia,42,037,1969,,179100.0,54946.0,3260.0
Pennsylvania,PA,Columbia,42,037,1970,,193884.0,55268.0,3508.0
Pennsylvania,PA,Columbia,42,037,1971,,206270.0,56174.0,3672.0
Pennsylvania,PA,Columbia,42,037,1972,,234447.0,57190.0,4099.0
Pennsylvania,PA,Columbia,42,037,1973,,265905.0,58127.0,4575.0
Pennsylvania,PA,Columbia,42,037,1974,,296823.0,59116.0,5021.0
Pennsylvania,PA,Columbia,42,037,1975,,315900.0,59851.0,5278.0
Pennsylvania,PA,Columbia,42,037,1976,,344408.0,60341.0,5708.0
Pennsylvania,PA,Columbia,42,037,1977,,374382.0,60847.0,6153.0
Pennsylvania,PA,Columbia,42,037,1978,,419610.0,61200.0,6856.0
Pennsylvania,PA,Columbia,42,037,1979,,470432.0,61626.0,7634.0
Pennsylvania,PA,Columbia,42,037,1980,,506047.0,62069.0,8153.0
Pennsylvania,PA,Columbia,42,037,1981,,559120.0,62352.0,8967.0
Pennsylvania,PA,Columbia,42,037,1982,,592973.0,62238.0,9528.0
Pennsylvania,PA,Columbia,42,037,1983,,629195.0,62444.0,10076.0
Pennsylvania,PA,Columbia,42,037,1984,,675071.0,61834.0,10917.0
Pennsylvania,PA,Columbia,42,037,1985,,722316.0,61531.0,11739.0
Pennsylvania,PA,Columbia,42,037,1986,,754625.0,61495.0,12271.0
Pennsylvania,PA,Columbia,42,037,1987,,789143.0,61627.0,12805.0
Pennsylvania,PA,Columbia,42,037,1988,,857016.0,62105.0,13799.0
Pennsylvania,PA,Columbia,42,037,1989,,933288.0,62729.0,14878.0
Pennsylvania,PA,Columbia,42,037,1990,7.1,968266.0,63315.0,15293.0
Pennsylvania,PA,Columbia,42,037,1991,8.8,1013206.0,63674.0,15912.0
Pennsylvania,PA,Columbia,42,037,1992,9.1,1082304.0,64226.0,16851.0
Pennsylvania,PA,Columbia,42,037,1993,8.0,1120103.0,64435.0,17383.0
Pennsylvania,PA,Columbia,42,037,1994,7.0,1154085.0,64420.0,17915.0
Pennsylvania,PA,Columbia,42,037,1995,7.4,1219634.0,64521.0,18903.0
Pennsylvania,PA,Columbia,42,037,1996,7.5,1248062.0,64773.0,19268.0
Pennsylvania,PA,Columbia,42,037,1997,7.1,1298372.0,64713.0,20064.0
Pennsylvania,PA,Columbia,42,037,1998,5.8,1373445.0,64562.0,21273.0
Pennsylvania,PA,Columbia,42,037,1999,5.3,1403371.0,64301.0,21825.0
Pennsylvania,PA,Columbia,42,037,2000,5.3,1482391.0,63936.0,23186.0
Pennsylvania,PA,Columbia,42,037,2001,5.8,1552077.0,64298.0,24139.0
Pennsylvania,PA,Columbia,42,037,2002,6.2,1643591.0,64601.0,25442.0
Pennsylvania,PA,Columbia,42,037,2003,6.7,1712555.0,65001.0,26347.0
Pennsylvania,PA,Columbia,42,037,2004,6.5,1760506.0,65337.0,26945.0
Pennsylvania,PA,Columbia,42,037,2005,5.9,1809102.0,65535.0,27605.0
Pennsylvania,PA,Columbia,42,037,2006,5.6,1882055.0,65882.0,28567.0
Pennsylvania,PA,Columbia,42,037,2007,5.3,2008963.0,66196.0,30349.0
Pennsylvania,PA,Columbia,42,037,2008,5.9,2112625.0,66645.0,31700.0
Pennsylvania,PA,Columbia,42,037,2009,8.5,2093291.0,67220.0,31141.0
Pennsylvania,PA,Columbia,42,037,2010,9.0,2210537.0,67350.0,32822.0
Pennsylvania,PA,Columbia,42,037,2011,8.4,2298989.0,67059.0,34283.0
Pennsylvania,PA,Columbia,42,037,2012,8.1,2337320.0,66997.0,34887.0
Pennsylvania,PA,Columbia,42,037,2013,7.4,2373088.0,67134.0,35349.0
Pennsylvania,PA,Columbia,42,037,2014,6.3,2410633.0,67046.0,35955.0
Pennsylvania,PA,Columbia,42,037,2015,5.8,2488016.0,66594.0,37361.0
Pennsylvania,PA,Columbia,42,037,2016,5.7,2556663.0,66039.0,38714.0
Pennsylvania,PA,Columbia,42,037,2017,5.5,2628234.0,65485.0,40135.0
Pennsylvania,PA,Columbia,42,037,2018,5.1,2722046.0,65104.0,41811.0
Pennsylvania,PA,Columbia,42,037,2019,4.9,2808828.0,64825.0,43329.0
Pennsylvania,PA,Columbia,42,037,2020,8.4,3076812.0,64686.0,47565.0
Pennsylvania,PA,Columbia,42,037,2021,5.8,3266659.0,64982.0,50270.0
Pennsylvania,PA,Columbia,42,037,2022,4.6,3251575.0,65347.0,49759.0
Pennsylvania,PA,Columbia,42,037,2023,4.2,3439713.0,65782.0,52290.0
Pennsylvania,PA,Columbia,42,037,2024,4.2,3587583.0,66012.0,54347.0
Pennsylvania,PA,Crawford,42,039,1969,,272255.0,81007.0,3361.0
Pennsylvania,PA,Crawford,42,039,1970,,287176.0,81629.0,3518.0
Pennsylvania,PA,Crawford,42,039,1971,,306053.0,83303.0,3674.0
Pennsylvania,PA,Crawford,42,039,1972,,334760.0,84693.0,3953.0
Pennsylvania,PA,Crawford,42,039,1973,,372758.0,85533.0,4358.0
Pennsylvania,PA,Crawford,42,039,1974,,408388.0,86133.0,4741.0
Pennsylvania,PA,Crawford,42,039,1975,,452055.0,86991.0,5197.0
Pennsylvania,PA,Crawford,42,039,1976,,494109.0,87597.0,5641.0
Pennsylvania,PA,Crawford,42,039,1977,,545392.0,87568.0,6228.0
Pennsylvania,PA,Crawford,42,039,1978,,601246.0,87970.0,6835.0
Pennsylvania,PA,Crawford,42,039,1979,,665360.0,88080.0,7554.0
Pennsylvania,PA,Crawford,42,039,1980,,723351.0,89012.0,8126.0
Pennsylvania,PA,Crawford,42,039,1981,,791863.0,89402.0,8857.0
Pennsylvania,PA,Crawford,42,039,1982,,818132.0,90069.0,9083.0
Pennsylvania,PA,Crawford,42,039,1983,,852942.0,90280.0,9448.0
Pennsylvania,PA,Crawford,42,039,1984,,936146.0,89902.0,10413.0
Pennsylvania,PA,Crawford,42,039,1985,,987626.0,88674.0,11138.0
Pennsylvania,PA,Crawford,42,039,1986,,1009102.0,87864.0,11485.0
Pennsylvania,PA,Crawford,42,039,1987,,1058816.0,87168.0,12147.0
Pennsylvania,PA,Crawford,42,039,1988,,1131347.0,86514.0,13077.0
Pennsylvania,PA,Crawford,42,039,1989,,1223892.0,86170.0,14203.0
Pennsylvania,PA,Crawford,42,039,1990,7.4,1302173.0,86205.0,15106.0
Pennsylvania,PA,Crawford,42,039,1991,9.3,1355942.0,86661.0,15647.0
Pennsylvania,PA,Crawford,42,039,1992,9.1,1433168.0,86843.0,16503.0
Pennsylvania,PA,Crawford,42,039,1993,7.6,1479831.0,87764.0,16861.0
Pennsylvania,PA,Crawford,42,039,1994,7.5,1582956.0,88533.0,17880.0
Pennsylvania,PA,Crawford,42,039,1995,6.5,1625693.0,89334.0,18198.0
Pennsylvania,PA,Crawford,42,039,1996,6.0,1694726.0,89618.0,18911.0
Pennsylvania,PA,Crawford,42,039,1997,5.6,1783999.0,89863.0,19852.0
Pennsylvania,PA,Crawford,42,039,1998,5.1,1878578.0,89925.0,20890.0
Pennsylvania,PA,Crawford,42,039,1999,5.6,1941127.0,90149.0,21532.0
Pennsylvania,PA,Crawford,42,039,2000,5.0,2095555.0,90306.0,23205.0
Pennsylvania,PA,Crawford,42,039,2001,6.4,2112859.0,90105.0,23449.0
Pennsylvania,PA,Crawford,42,039,2002,6.9,2158377.0,90031.0,23974.0
Pennsylvania,PA,Crawford,42,039,2003,6.9,2210508.0,89846.0,24603.0
Pennsylvania,PA,Crawford,42,039,2004,6.4,2282759.0,89682.0,25454.0
Pennsylvania,PA,Crawford,42,039,2005,5.8,2357793.0,89452.0,26358.0
Pennsylvania,PA,Crawford,42,039,2006,5.3,2471592.0,89496.0,27617.0
Pennsylvania,PA,Crawford,42,039,2007,5.2,2587515.0,89544.0,28897.0
Pennsylvania,PA,Crawford,42,039,2008,5.7,2695309.0,89023.0,30277.0
Pennsylvania,PA,Crawford,42,039,2009,9.8,2658688.0,89044.0,29858.0
Pennsylvania,PA,Crawford,42,039,2010,9.1,2787124.0,88614.0,31452.0
Pennsylvania,PA,Crawford,42,039,2011,7.8,2942986.0,88176.0,33376.0
Pennsylvania,PA,Crawford,42,039,2012,7.4,2977888.0,87746.0,33938.0
Pennsylvania,PA,Crawford,42,039,2013,6.9,3032091.0,87533.0,34639.0
Pennsylvania,PA,Crawford,42,039,2014,5.9,3127572.0,87182.0,35874.0
Pennsylvania,PA,Crawford,42,039,2015,5.3,3178882.0,86542.0,36732.0
Pennsylvania,PA,Crawford,42,039,2016,5.9,3175622.0,86356.0,36774.0
Pennsylvania,PA,Crawford,42,039,2017,5.5,3223347.0,85793.0,37571.0
Pennsylvania,PA,Crawford,42,039,2018,4.8,3403370.0,85115.0,39986.0
Pennsylvania,PA,Crawford,42,039,2019,4.6,3511488.0,84424.0,41593.0
Pennsylvania,PA,Crawford,42,039,2020,8.6,3846482.0,83825.0,45887.0
Pennsylvania,PA,Crawford,42,039,2021,6.1,4024175.0,83232.0,48349.0
Pennsylvania,PA,Crawford,42,039,2022,4.5,4004993.0,82380.0,48616.0
Pennsylvania,PA,Crawford,42,039,2023,3.8,4115797.0,82052.0,50161.0
Pennsylvania,PA,Crawford,42,039,2024,3.7,4281583.0,82089.0,52158.0
Pennsylvania,PA,Cumberland,42,041,1969,,634825.0,154873.0,4099.0
Pennsylvania,PA,Cumberland,42,041,1970,,701479.0,158837.0,4416.0
Pennsylvania,PA,Cumberland,42,041,1971,,767621.0,161706.0,4747.0
Pennsylvania,PA,Cumberland,42,041,1972,,854321.0,163994.0,5209.0
Pennsylvania,PA,Cumberland,42,041,1973,,949734.0,167241.0,5679.0
Pennsylvania,PA,Cumberland,42,041,1974,,1047194.0,168167.0,6227.0
Pennsylvania,PA,Cumberland,42,041,1975,,1134319.0,169567.0,6690.0
Pennsylvania,PA,Cumberland,42,041,1976,,1252557.0,169372.0,7395.0
Pennsylvania,PA,Cumberland,42,041,1977,,1372018.0,171839.0,7984.0
Pennsylvania,PA,Cumberland,42,041,1978,,1508626.0,173154.0,8713.0
Pennsylvania,PA,Cumberland,42,041,1979,,1650140.0,174548.0,9454.0
Pennsylvania,PA,Cumberland,42,041,1980,,1829942.0,179992.0,10167.0
Pennsylvania,PA,Cumberland,42,041,1981,,2038712.0,181095.0,11258.0
Pennsylvania,PA,Cumberland,42,041,1982,,2238084.0,181377.0,12339.0
Pennsylvania,PA,Cumberland,42,041,1983,,2397968.0,182722.0,13124.0
Pennsylvania,PA,Cumberland,42,041,1984,,2640502.0,184852.0,14284.0
Pennsylvania,PA,Cumberland,42,041,1985,,2868395.0,185128.0,15494.0
Pennsylvania,PA,Cumberland,42,041,1986,,3097242.0,186550.0,16603.0
Pennsylvania,PA,Cumberland,42,041,1987,,3308442.0,188640.0,17538.0
Pennsylvania,PA,Cumberland,42,041,1988,,3606220.0,191083.0,18873.0
Pennsylvania,PA,Cumberland,42,041,1989,,3978412.0,193737.0,20535.0
Pennsylvania,PA,Cumberland,42,041,1990,3.8,4206732.0,195953.0,21468.0
Pennsylvania,PA,Cumberland,42,041,1991,4.3,4456459.0,199365.0,22353.0
Pennsylvania,PA,Cumberland,42,041,1992,4.3,4747413.0,201582.0,23551.0
Pennsylvania,PA,Cumberland,42,041,1993,3.5,4937272.0,204042.0,24197.0
Pennsylvania,PA,Cumberland,42,041,1994,3.2,5116639.0,205836.0,24858.0
Pennsylvania,PA,Cumberland,42,041,1995,3.2,5357265.0,207256.0,25849.0
Pennsylvania,PA,Cumberland,42,041,1996,3.0,5678034.0,209335.0,27124.0
Pennsylvania,PA,Cumberland,42,041,1997,2.8,6041834.0,210261.0,28735.0
Pennsylvania,PA,Cumberland,42,041,1998,2.6,6345084.0,212593.0,29846.0
Pennsylvania,PA,Cumberland,42,041,1999,2.8,6561233.0,213282.0,30763.0
Pennsylvania,PA,Cumberland,42,041,2000,3.2,6896617.0,213906.0,32241.0
Pennsylvania,PA,Cumberland,42,041,2001,3.8,7272007.0,215087.0,33810.0
Pennsylvania,PA,Cumberland,42,041,2002,4.2,7537721.0,217318.0,34685.0
Pennsylvania,PA,Cumberland,42,041,2003,4.2,7871004.0,219351.0,35883.0
Pennsylvania,PA,Cumberland,42,041,2004,3.8,8226836.0,221225.0,37188.0
Pennsylvania,PA,Cumberland,42,041,2005,3.8,8514220.0,223361.0,38119.0
Pennsylvania,PA,Cumberland,42,041,2006,3.5,8871547.0,226835.0,39110.0
Pennsylvania,PA,Cumberland,42,041,2007,3.4,9429831.0,228718.0,41229.0
Pennsylvania,PA,Cumberland,42,041,2008,4.3,9808094.0,231357.0,42394.0
Pennsylvania,PA,Cumberland,42,041,2009,6.6,9707303.0,233910.0,41500.0
Pennsylvania,PA,Cumberland,42,041,2010,6.6,10050105.0,236007.0,42584.0
Pennsylvania,PA,Cumberland,42,041,2011,6.2,10587999.0,237673.0,44549.0
Pennsylvania,PA,Cumberland,42,041,2012,6.0,11135732.0,240257.0,46349.0
Pennsylvania,PA,Cumberland,42,041,2013,5.5,11297327.0,242512.0,46585.0
Pennsylvania,PA,Cumberland,42,041,2014,4.6,11807713.0,245177.0,48160.0
Pennsylvania,PA,Cumberland,42,041,2015,4.1,12366892.0,248086.0,49849.0
Pennsylvania,PA,Cumberland,42,041,2016,4.0,12502206.0,250247.0,49959.0
Pennsylvania,PA,Cumberland,42,041,2017,3.9,13036554.0,252361.0,51658.0
Pennsylvania,PA,Cumberland,42,041,2018,3.4,13684824.0,254936.0,53679.0
Pennsylvania,PA,Cumberland,42,041,2019,3.3,14408344.0,257001.0,56063.0
Pennsylvania,PA,Cumberland,42,041,2020,6.5,15836596.0,260254.0,60851.0
Pennsylvania,PA,Cumberland,42,041,2021,4.3,17063709.0,265550.0,64258.0
Pennsylvania,PA,Cumberland,42,041,2022,3.3,17576687.0,268740.0,65404.0
Pennsylvania,PA,Cumberland,42,041,2023,2.9,18663740.0,271553.0,68730.0
Pennsylvania,PA,Cumberland,42,041,2024,3.0,19703660.0,275516.0,71515.0
Pennsylvania,PA,Dauphin,42,043,1969,,857498.0,223454.0,3837.0
Pennsylvania,PA,Dauphin,42,043,1970,,957278.0,223755.0,4278.0
Pennsylvania,PA,Dauphin,42,043,1971,,1042886.0,225311.0,4629.0
Pennsylvania,PA,Dauphin,42,043,1972,,1146754.0,226752.0,5057.0
Pennsylvania,PA,Dauphin,42,043,1973,,1271008.0,228423.0,5564.0
Pennsylvania,PA,Dauphin,42,043,1974,,1401680.0,228306.0,6139.0
Pennsylvania,PA,Dauphin,42,043,1975,,1521251.0,227331.0,6692.0
Pennsylvania,PA,Dauphin,42,043,1976,,1649839.0,228173.0,7231.0
Pennsylvania,PA,Dauphin,42,043,1977,,1789088.0,229021.0,7812.0
Pennsylvania,PA,Dauphin,42,043,1978,,1947917.0,228916.0,8509.0
Pennsylvania,PA,Dauphin,42,043,1979,,2133311.0,231541.0,9214.0
Pennsylvania,PA,Dauphin,42,043,1980,,2343265.0,232922.0,10060.0
Pennsylvania,PA,Dauphin,42,043,1981,,2587883.0,234872.0,11018.0
Pennsylvania,PA,Dauphin,42,043,1982,,2825403.0,233019.0,12125.0
Pennsylvania,PA,Dauphin,42,043,1983,,3007826.0,233673.0,12872.0
Pennsylvania,PA,Dauphin,42,043,1984,,3265044.0,233324.0,13994.0
Pennsylvania,PA,Dauphin,42,043,1985,,3477589.0,233725.0,14879.0
Pennsylvania,PA,Dauphin,42,043,1986,,3720662.0,234595.0,15860.0
Pennsylvania,PA,Dauphin,42,043,1987,,3934430.0,234613.0,16770.0
Pennsylvania,PA,Dauphin,42,043,1988,,4264070.0,235159.0,18133.0
Pennsylvania,PA,Dauphin,42,043,1989,,4680061.0,236296.0,19806.0
Pennsylvania,PA,Dauphin,42,043,1990,4.9,5036766.0,238580.0,21111.0
Pennsylvania,PA,Dauphin,42,043,1991,5.1,5297966.0,240820.0,22000.0
Pennsylvania,PA,Dauphin,42,043,1992,5.2,5526395.0,242892.0,22752.0
Pennsylvania,PA,Dauphin,42,043,1993,4.6,5740992.0,245411.0,23393.0
Pennsylvania,PA,Dauphin,42,043,1994,4.3,5982673.0,247540.0,24169.0
Pennsylvania,PA,Dauphin,42,043,1995,4.0,6260220.0,248589.0,25183.0
Pennsylvania,PA,Dauphin,42,043,1996,3.6,6569038.0,249534.0,26325.0
Pennsylvania,PA,Dauphin,42,043,1997,3.5,6825879.0,249896.0,27315.0
Pennsylvania,PA,Dauphin,42,043,1998,3.2,7203920.0,250365.0,28774.0
Pennsylvania,PA,Dauphin,42,043,1999,3.8,7472509.0,251329.0,29732.0
Pennsylvania,PA,Dauphin,42,043,2000,3.6,7791206.0,251911.0,30928.0
Pennsylvania,PA,Dauphin,42,043,2001,4.3,8205912.0,252500.0,32499.0
Pennsylvania,PA,Dauphin,42,043,2002,4.8,8496048.0,254339.0,33404.0
Pennsylvania,PA,Dauphin,42,043,2003,4.9,8751650.0,255585.0,34242.0
Pennsylvania,PA,Dauphin,42,043,2004,4.7,9014250.0,256194.0,35185.0
Pennsylvania,PA,Dauphin,42,043,2005,4.3,9314594.0,257673.0,36149.0
Pennsylvania,PA,Dauphin,42,043,2006,4.1,9618865.0,260312.0,36951.0
Pennsylvania,PA,Dauphin,42,043,2007,4.1,10100873.0,263096.0,38392.0
Pennsylvania,PA,Dauphin,42,043,2008,4.7,10467528.0,265395.0,39441.0
Pennsylvania,PA,Dauphin,42,043,2009,7.4,10390861.0,267090.0,38904.0
Pennsylvania,PA,Dauphin,42,043,2010,7.7,10736497.0,268456.0,39994.0
Pennsylvania,PA,Dauphin,42,043,2011,7.4,11222081.0,270112.0,41546.0
Pennsylvania,PA,Dauphin,42,043,2012,7.2,11471229.0,271560.0,42242.0
Pennsylvania,PA,Dauphin,42,043,2013,6.6,11605723.0,273670.0,42408.0
Pennsylvania,PA,Dauphin,42,043,2014,5.4,12015948.0,275149.0,43671.0
Pennsylvania,PA,Dauphin,42,043,2015,4.8,12566802.0,276700.0,45417.0
Pennsylvania,PA,Dauphin,42,043,2016,4.7,12788039.0,278478.0,45921.0
Pennsylvania,PA,Dauphin,42,043,2017,4.5,13319662.0,280636.0,47462.0
Pennsylvania,PA,Dauphin,42,043,2018,4.1,14085512.0,282459.0,49867.0
Pennsylvania,PA,Dauphin,42,043,2019,3.9,14745380.0,284602.0,51811.0
Pennsylvania,PA,Dauphin,42,043,2020,8.6,15813199.0,286717.0,55153.0
Pennsylvania,PA,Dauphin,42,043,2021,5.8,16791862.0,288286.0,58247.0
Pennsylvania,PA,Dauphin,42,043,2022,3.8,16719659.0,289049.0,57844.0
Pennsylvania,PA,Dauphin,42,043,2023,3.5,17502106.0,290886.0,60168.0
Pennsylvania,PA,Dauphin,42,043,2024,3.5,18283133.0,293029.0,62394.0
Pennsylvania,PA,Delaware,42,045,1969,,2732688.0,595377.0,4590.0
Pennsylvania,PA,Delaware,42,045,1970,,2851040.0,603390.0,4725.0
Pennsylvania,PA,Delaware,42,045,1971,,2969232.0,601751.0,4934.0
Pennsylvania,PA,Delaware,42,045,1972,,3186147.0,598411.0,5324.0
Pennsylvania,PA,Delaware,42,045,1973,,3432766.0,589575.0,5822.0
Pennsylvania,PA,Delaware,42,045,1974,,3745971.0,583989.0,6414.0
Pennsylvania,PA,Delaware,42,045,1975,,4038442.0,581801.0,6941.0
Pennsylvania,PA,Delaware,42,045,1976,,4396130.0,577837.0,7608.0
Pennsylvania,PA,Delaware,42,045,1977,,4756821.0,571275.0,8327.0
Pennsylvania,PA,Delaware,42,045,1978,,5181066.0,561449.0,9228.0
Pennsylvania,PA,Delaware,42,045,1979,,5781223.0,556140.0,10395.0
Pennsylvania,PA,Delaware,42,045,1980,,6526203.0,554409.0,11771.0
Pennsylvania,PA,Delaware,42,045,1981,,7209395.0,550835.0,13088.0
Pennsylvania,PA,Delaware,42,045,1982,,7735675.0,549427.0,14080.0
Pennsylvania,PA,Delaware,42,045,1983,,8192342.0,548461.0,14937.0
Pennsylvania,PA,Delaware,42,045,1984,,8762402.0,548961.0,15962.0
Pennsylvania,PA,Delaware,42,045,1985,,9395961.0,547524.0,17161.0
Pennsylvania,PA,Delaware,42,045,1986,,9918567.0,548899.0,18070.0
Pennsylvania,PA,Delaware,42,045,1987,,10432872.0,549622.0,18982.0
Pennsylvania,PA,Delaware,42,045,1988,,11191933.0,548658.0,20399.0
Pennsylvania,PA,Delaware,42,045,1989,,11927500.0,548486.0,21746.0
Pennsylvania,PA,Delaware,42,045,1990,4.0,12716320.0,548033.0,23204.0
Pennsylvania,PA,Delaware,42,045,1991,5.8,13052300.0,550327.0,23717.0
Pennsylvania,PA,Delaware,42,045,1992,6.8,13761477.0,551074.0,24972.0
Pennsylvania,PA,Delaware,42,045,1993,6.1,14260655.0,552805.0,25797.0
Pennsylvania,PA,Delaware,42,045,1994,5.5,14817971.0,553264.0,26783.0
Pennsylvania,PA,Delaware,42,045,1995,5.5,15818147.0,553374.0,28585.0
Pennsylvania,PA,Delaware,42,045,1996,5.0,16476622.0,553445.0,29771.0
Pennsylvania,PA,Delaware,42,045,1997,4.5,17279262.0,550842.0,31369.0
Pennsylvania,PA,Delaware,42,045,1998,4.0,18612059.0,550897.0,33785.0
Pennsylvania,PA,Delaware,42,045,1999,3.8,19323018.0,550820.0,35080.0
Pennsylvania,PA,Delaware,42,045,2000,3.8,20505886.0,551536.0,37180.0
Pennsylvania,PA,Delaware,42,045,2001,4.2,21173472.0,552041.0,38355.0
Pennsylvania,PA,Delaware,42,045,2002,5.0,21259974.0,551929.0,38519.0
Pennsylvania,PA,Delaware,42,045,2003,5.2,21687984.0,552111.0,39282.0
Pennsylvania,PA,Delaware,42,045,2004,5.0,22639986.0,551508.0,41051.0
Pennsylvania,PA,Delaware,42,045,2005,4.6,23848156.0,552153.0,43191.0
Pennsylvania,PA,Delaware,42,045,2006,4.4,25258972.0,553806.0,45610.0
Pennsylvania,PA,Delaware,42,045,2007,4.3,26125161.0,554916.0,47079.0
Pennsylvania,PA,Delaware,42,045,2008,5.0,27412560.0,556246.0,49281.0
Pennsylvania,PA,Delaware,42,045,2009,7.6,26226381.0,558094.0,46993.0
Pennsylvania,PA,Delaware,42,045,2010,7.7,27343182.0,559253.0,48892.0
Pennsylvania,PA,Delaware,42,045,2011,7.5,28469868.0,560561.0,50788.0
Pennsylvania,PA,Delaware,42,045,2012,7.4,29664797.0,563070.0,52684.0
Pennsylvania,PA,Delaware,42,045,2013,6.8,29847514.0,564819.0,52844.0
Pennsylvania,PA,Delaware,42,045,2014,5.6,31114852.0,567032.0,54873.0
Pennsylvania,PA,Delaware,42,045,2015,5.0,32693627.0,568577.0,57501.0
Pennsylvania,PA,Delaware,42,045,2016,5.1,33797136.0,569985.0,59295.0
Pennsylvania,PA,Delaware,42,045,2017,4.8,35110782.0,571119.0,61477.0
Pennsylvania,PA,Delaware,42,045,2018,4.3,37463163.0,573590.0,65313.0
Pennsylvania,PA,Delaware,42,045,2019,4.1,39213824.0,575569.0,68131.0
Pennsylvania,PA,Delaware,42,045,2020,9.3,41309596.0,576523.0,71653.0
Pennsylvania,PA,Delaware,42,045,2021,5.9,43882679.0,577126.0,76037.0
Pennsylvania,PA,Delaware,42,045,2022,4.0,45267843.0,577040.0,78448.0
Pennsylvania,PA,Delaware,42,045,2023,3.4,47633694.0,580538.0,82051.0
Pennsylvania,PA,Delaware,42,045,2024,3.5,49769749.0,584882.0,85094.0
Pennsylvania,PA,Elk,42,047,1969,,128278.0,37718.0,3401.0
Pennsylvania,PA,Elk,42,047,1970,,134554.0,37807.0,3559.0
Pennsylvania,PA,Elk,42,047,1971,,141418.0,38153.0,3707.0
Pennsylvania,PA,Elk,42,047,1972,,155864.0,39119.0,3984.0
Pennsylvania,PA,Elk,42,047,1973,,173495.0,38662.0,4487.0
Pennsylvania,PA,Elk,42,047,1974,,193086.0,38576.0,5005.0
Pennsylvania,PA,Elk,42,047,1975,,201009.0,38355.0,5241.0
Pennsylvania,PA,Elk,42,047,1976,,229066.0,37933.0,6039.0
Pennsylvania,PA,Elk,42,047,1977,,256795.0,37619.0,6826.0
Pennsylvania,PA,Elk,42,047,1978,,281980.0,37465.0,7526.0
Pennsylvania,PA,Elk,42,047,1979,,322523.0,38145.0,8455.0
Pennsylvania,PA,Elk,42,047,1980,,350365.0,38343.0,9138.0
Pennsylvania,PA,Elk,42,047,1981,,388979.0,38290.0,10159.0
Pennsylvania,PA,Elk,42,047,1982,,418772.0,37698.0,11109.0
Pennsylvania,PA,Elk,42,047,1983,,433974.0,37180.0,11672.0
Pennsylvania,PA,Elk,42,047,1984,,475229.0,37091.0,12813.0
Pennsylvania,PA,Elk,42,047,1985,,478594.0,36835.0,12993.0
Pennsylvania,PA,Elk,42,047,1986,,479375.0,36639.0,13084.0
Pennsylvania,PA,Elk,42,047,1987,,502504.0,35982.0,13965.0
Pennsylvania,PA,Elk,42,047,1988,,535565.0,35647.0,15024.0
Pennsylvania,PA,Elk,42,047,1989,,573044.0,35169.0,16294.0
Pennsylvania,PA,Elk,42,047,1990,6.2,591213.0,34855.0,16962.0
Pennsylvania,PA,Elk,42,047,1991,9.3,619485.0,35096.0,17651.0
Pennsylvania,PA,Elk,42,047,1992,7.1,670184.0,35309.0,18981.0
Pennsylvania,PA,Elk,42,047,1993,5.2,726828.0,35603.0,20415.0
Pennsylvania,PA,Elk,42,047,1994,5.3,767273.0,35589.0,21559.0
Pennsylvania,PA,Elk,42,047,1995,5.7,786496.0,35637.0,22070.0
Pennsylvania,PA,Elk,42,047,1996,6.4,805567.0,35753.0,22531.0
Pennsylvania,PA,Elk,42,047,1997,6.0,844945.0,35583.0,23746.0
Pennsylvania,PA,Elk,42,047,1998,6.1,858963.0,35491.0,24202.0
Pennsylvania,PA,Elk,42,047,1999,6.2,879621.0,35264.0,24944.0
Pennsylvania,PA,Elk,42,047,2000,4.9,910761.0,35033.0,25997.0
Pennsylvania,PA,Elk,42,047,2001,7.2,916204.0,34778.0,26344.0
Pennsylvania,PA,Elk,42,047,2002,6.7,931587.0,34413.0,27071.0
Pennsylvania,PA,Elk,42,047,2003,6.5,952433.0,34144.0,27895.0
Pennsylvania,PA,Elk,42,047,2004,5.4,1013008.0,33835.0,29940.0
Pennsylvania,PA,Elk,42,047,2005,5.0,1039882.0,33385.0,31148.0
Pennsylvania,PA,Elk,42,047,2006,4.8,1088286.0,33006.0,32972.0
Pennsylvania,PA,Elk,42,047,2007,4.9,1157967.0,32833.0,35268.0
Pennsylvania,PA,Elk,42,047,2008,6.0,1229705.0,32504.0,37832.0
Pennsylvania,PA,Elk,42,047,2009,12.6,1181176.0,32208.0,36673.0
Pennsylvania,PA,Elk,42,047,2010,9.3,1224243.0,31894.0,38385.0
Pennsylvania,PA,Elk,42,047,2011,7.2,1251490.0,31959.0,39159.0
Pennsylvania,PA,Elk,42,047,2012,6.7,1248244.0,31909.0,39119.0
Pennsylvania,PA,Elk,42,047,2013,6.6,1232210.0,31881.0,38650.0
Pennsylvania,PA,Elk,42,047,2014,5.2,1301266.0,31734.0,41005.0
Pennsylvania,PA,Elk,42,047,2015,5.0,1316304.0,31574.0,41689.0
Pennsylvania,PA,Elk,42,047,2016,5.4,1332774.0,31321.0,42552.0
Pennsylvania,PA,Elk,42,047,2017,4.8,1360603.0,31207.0,43599.0
Pennsylvania,PA,Elk,42,047,2018,3.9,1431183.0,31158.0,45933.0
